数据量:1153
试验力		变形		扩展变形		位置		位移		应力		应变		时间
4.948		1.1225		0.0000		877.113		1.812		12.370		5.612652		13.480
4.950		1.1256		0.0000		877.110		1.815		12.375		5.627799		13.520
4.952		1.1289		0.0000		877.106		1.818		12.380		5.644322		13.560
4.954		1.1323		0.0000		877.103		1.822		12.385		5.661535		13.600
4.958		1.1363		0.0000		877.099		1.826		12.395		5.681501		13.640
4.964		1.1399		0.0000		877.095		1.829		12.410		5.699403		13.680
4.974		1.1432		0.0000		877.092		1.833		12.435		5.715927		13.720
4.978		1.1462		0.0000		877.089		1.836		12.445		5.731073		13.760
4.980		1.1495		0.0000		877.086		1.839		12.450		5.747599		13.800
4.980		1.1527		0.0000		877.083		1.842		12.450		5.763433		13.840
4.982		1.1559		0.0000		877.079		1.845		12.455		5.779269		13.880
4.986		1.1592		0.0000		877.076		1.849		12.465		5.795794		13.920
4.988		1.1622		0.0000		877.073		1.852		12.470		5.810940		13.960
4.990		1.1656		0.0000		877.070		1.855		12.475		5.828153		14.000
4.992		1.1695		0.0000		877.066		1.859		12.480		5.847430		14.040
5.000		1.1732		0.0000		877.062		1.863		12.500		5.866020		14.080
5.008		1.1765		0.0000		877.059		1.866		12.520		5.882545		14.120
5.016		1.1798		0.0000		877.055		1.869		12.540		5.899068		14.160
5.020		1.1830		0.0000		877.052		1.873		12.550		5.914904		14.200
5.022		1.1861		0.0000		877.049		1.876		12.555		5.930739		14.240
5.022		1.1893		0.0000		877.046		1.879		12.555		5.946574		14.280
5.026		1.1925		0.0000		877.043		1.882		12.565		5.962410		14.320
5.028		1.1956		0.0000		877.040		1.885		12.570		5.978246		14.360
5.030		1.1988		0.0000		877.036		1.888		12.575		5.994081		14.400
5.032		1.2027		0.0000		877.033		1.892		12.580		6.013359		14.440
5.038		1.2064		0.0000		877.029		1.896		12.595		6.031948		14.480
5.046		1.2100		0.0000		877.025		1.900		12.615		6.049850		14.520
5.056		1.2131		0.0000		877.022		1.903		12.640		6.065684		14.560
5.060		1.2163		0.0000		877.019		1.906		12.650		6.081520		14.600
5.060		1.2195		0.0000		877.016		1.909		12.650		6.097356		14.640
5.062		1.2228		0.0000		877.012		1.912		12.655		6.113880		14.680
