数据量:1019
试验力		变形		扩展变形		位置		位移		应力		应变		时间
4.270		0.7456		0.0000		876.244		2.020		10.675		3.728228		8.960
4.294		0.7488		0.0000		876.241		2.023		10.735		3.744063		9.000
4.314		0.7521		0.0000		876.238		2.026		10.785		3.760587		9.040
4.336		0.7553		0.0000		876.235		2.029		10.840		3.776423		9.080
4.356		0.7585		0.0000		876.232		2.032		10.890		3.792259		9.120
4.378		0.7616		0.0000		876.228		2.036		10.945		3.808093		9.160
4.398		0.7649		0.0000		876.225		2.039		10.995		3.824618		9.200
4.418		0.7684		0.0000		876.222		2.042		11.045		3.841830		9.240
4.442		0.7722		0.0000		876.218		2.046		11.105		3.861108		9.280
4.466		0.7758		0.0000		876.214		2.050		11.165		3.879009		9.320
4.492		0.7791		0.0000		876.211		2.053		11.230		3.895533		9.360
4.516		0.7821		0.0000		876.208		2.056		11.290		3.910680		9.400
4.534		0.7854		0.0000		876.205		2.059		11.335		3.927205		9.440
4.552		0.7887		0.0000		876.201		2.063		11.380		3.943728		9.480
4.570		0.7918		0.0000		876.198		2.066		11.425		3.958875		9.520
4.590		0.7951		0.0000		876.195		2.069		11.475		3.975399		9.560
4.608		0.7982		0.0000		876.192		2.072		11.520		3.991234		9.600
4.626		0.8017		0.0000		876.188		2.076		11.565		4.008447		9.640
4.644		0.8053		0.0000		876.185		2.079		11.610		4.026349		9.680
4.666		0.8090		0.0000		876.181		2.083		11.665		4.044938		9.720
4.690		0.8124		0.0000		876.178		2.086		11.725		4.062150		9.760
4.712		0.8156		0.0000		876.174		2.090		11.780		4.077985		9.800
4.728		0.8189		0.0000		876.171		2.093		11.820		4.094510		9.840
4.744		0.8221		0.0000		876.168		2.096		11.860		4.110345		9.880
4.760		0.8252		0.0000		876.165		2.099		11.900		4.126181		9.920
4.778		0.8284		0.0000		876.162		2.102		11.945		4.142016		9.960
4.792		0.8317		0.0000		876.158		2.106		11.980		4.158540		10.000
4.808		0.8349		0.0000		876.155		2.109		12.020		4.174376		10.040
4.824		0.8386		0.0000		876.151		2.113		12.060		4.192965		10.080
4.842		0.8423		0.0000		876.148		2.116		12.105		4.211555		10.120
4.864		0.8459		0.0000		876.144		2.120		12.160		4.229455		10.160
4.884		0.8491		0.0000		876.141		2.123		12.210		4.245291		10.200
4.900		0.8522		0.0000		876.138		2.126		12.250		4.261127		10.240
4.912		0.8554		0.0000		876.135		2.129		12.280		4.276962		10.280
4.926		0.8586		0.0000		876.131		2.133		12.315		4.292798		10.320
4.940		0.8619		0.0000		876.128		2.136		12.350		4.309321		10.360
4.954		0.8650		0.0000		876.125		2.139		12.385		4.325157		10.400
4.966		0.8683		0.0000		876.122		2.142		12.415		4.341681		10.440
4.978		0.8718		0.0000		876.118		2.146		12.445		4.358893		10.480
4.992		0.8755		0.0000		876.115		2.149		12.480		4.377483		10.520
5.010		0.8792		0.0000		876.111		2.153		12.525		4.396072		10.560
5.028		0.8825		0.0000		876.107		2.157		12.570		4.412596		10.600
5.042		0.8857		0.0000		876.104		2.160		12.605		4.428432		10.640
5.054		0.8889		0.0000		876.101		2.163		12.635		4.444268		10.680
5.064		0.8920		0.0000		876.098		2.166		12.660		4.460104		10.720
5.076		0.8953		0.0000		876.095		2.169		12.690		4.476627		10.760
5.086		0.8984		0.0000		876.092		2.172		12.715		4.491774		10.800
5.096		0.9017		0.0000		876.088		2.176		12.740		4.508297		10.840
5.108		0.9051		0.0000		876.085		2.179		12.770		4.525510		10.880
5.120		0.9087		0.0000		876.081		2.183		12.800		4.543412		10.920
5.134		0.9125		0.0000		876.077		2.187		12.835		4.562689		10.960
